# PrimaryAlphas spectrum 
# Format: DP <energy in keV> <shape of differential spectrum [XX/keV]>
# Although cosima doesn't use it the spectrum here is given as a flux in #/cm^2/s/keV
# Integrated over 8.649266388908105 sr
# Integral Flux: 0.01822488503618315 #/cm^2/s

IP LOGLOG

DP 100.0 5.389243791022998e-44
DP 120.45035402587824 1.7166340957798246e-43
DP 145.082877849594 5.466420977735218e-43
DP 174.7528400007683 1.7403021364804916e-42
DP 210.49041445120199 5.539363508177696e-42
DP 253.53644939701115 1.7628819932411877e-41
DP 305.3855508833416 5.609535632894066e-41
DP 367.8379771828634 1.7847648118949567e-40
DP 443.0621457583882 5.677981032639311e-40
DP 533.6699231206312 1.8062288951958265e-39
DP 642.807311728432 5.7454417283541974e-39
DP 774.263682681127 1.8274721780966367e-38
DP 932.60334688322 5.812446346764813e-38
DP 1123.3240329780276 1.8486361397103984e-37
DP 1353.0477745798075 5.879374789161404e-37
DP 1629.7508346206434 1.869823291931586e-36
DP 1963.0406500402723 5.9465056180334806e-36
DP 2364.4894126454074 1.891110076281458e-35
DP 2848.035868435802 6.014051429874577e-35
DP 3430.4692863149194 1.9125566839219772e-34
DP 4132.012400115339 6.082186606548575e-34
DP 4977.023564332114 1.9342150956095625e-33
DP 5994.8425031894085 6.151071387239999e-33
DP 7220.809018385471 1.9561365896972952e-32
DP 8697.490026177835 6.220876417170372e-32
DP 10476.157527896663 1.978380181493732e-31
DP 12618.56883066021 6.2918132157590335e-31
DP 15199.11082952933 2.0010241190706432e-30
DP 18307.382802953696 6.364179192500401e-30
DP 22051.307399030455 2.024184042405172e-29
DP 26560.87782946684 6.438432600060556e-29
DP 31992.671377973846 2.0480444618992597e-28
DP 38535.28593710536 6.5153264560188325e-28
DP 46415.88833612782 2.0729162774099394e-27
DP 55908.10182512223 6.596157272701098e-27
DP 67341.50657750828 2.09934483597943e-26
DP 81113.08307896872 6.683235819809911e-26
DP 97700.99572992246 2.1283152725293274e-25
DP 117681.19524349991 6.780782609262669e-25
DP 141747.41629268078 2.161642451566871e-24
DP 170735.26474706922 6.896621527884076e-24
DP 205651.23083486516 2.202704015970783e-23
DP 247707.6355991714 7.045339910073275e-23
DP 298364.724028334 2.257797061766204e-22
DP 359381.36638046254 7.254092593181908e-22
DP 432876.12810830615 2.338616334033827e-21
DP 521400.8287999695 7.573191449452485e-21
DP 628029.1441834259 2.4668012446818652e-20
DP 756463.3275546291 7.974736410132567e-20
DP 911162.7561154906 2.5697449769166134e-19
DP 1097498.7654930567 8.281797527582851e-19
DP 1321941.1484660313 2.6605229325760636e-18
DP 1592282.793341094 8.549602088664633e-18
DP 1917910.2616724886 2.7631386942247075e-17
DP 2310129.7000831626 9.014164619700193e-17
DP 2782559.402207126 2.993405607001471e-16
DP 3351602.6509388476 1.015269785490638e-15
DP 4037017.258596558 3.5352712473441173e-15
DP 4862601.580065354 1.268835122766927e-14
DP 5857020.818056673 4.717964265673925e-14
DP 7054802.310718645 1.8203352673711266e-13
DP 8497534.359086456 7.278122194920227e-13
DP 10235310.218990268 3.0108032152207056e-12
DP 12328467.394420683 1.2427202514497707e-11
DP 14849682.622544665 4.401337961445607e-11
DP 17886495.29057435 8.540813197112073e-11
DP 21544346.900318865 8.132332913937563e-11
DP 25950242.113997374 5.887012288832695e-11
DP 31257158.496882416 3.984642319568908e-11
DP 37649358.067924716 2.6634353280601576e-11
DP 45348785.081285916 1.7488351687312918e-11
DP 54622772.17684348 1.1364290020099647e-11
DP 65793322.465756826 7.290649041252248e-12
DP 79248289.83539185 4.656507811690922e-12
DP 95454845.66618347 2.9330033563442043e-12
DP 114975699.53977403 1.8305138983098526e-12
DP 138488637.13938746 1.141567305429183e-12
DP 166810053.72000557 7.060807249448999e-13
DP 200923300.2565054 4.330755486139055e-13
DP 242012826.47943833 2.6576654815780356e-13
DP 291505306.28251815 1.623756407934736e-13
DP 351119173.42151415 9.821327446866526e-14
DP 422924287.4389499 5.986555166761184e-14
DP 509413801.48163855 3.6792777361813375e-14
DP 613590727.3413188 2.2640178759976572e-14
DP 739072203.3525776 1.3670245425074089e-14
DP 890215085.4450393 8.339469996209473e-15
DP 1072267222.0103253 5.214912576877779e-15
DP 1291549665.0148828 3.182754805558355e-15
DP 1555676143.9304786 1.9395050307125496e-15
DP 1873817422.8603868 1.2124824486688527e-15
DP 2257019719.633917 7.392661156072386e-16
DP 2718588242.732951 4.493332937558895e-16
DP 3274549162.877732 2.728935697866226e-16
DP 3944206059.437664 1.6569445332890028e-16
DP 4750810162.102813 1.0060341960379013e-16
DP 5722367659.35022 6.108144377210198e-17
DP 6892612104.3497095 3.708506243687206e-17
DP 8302175681.319769 2.2515576002302078e-17
DP 10000000000.0 1.3669807431858658e-17
EN
