# Spectrum file for cosima

IP LIN

DP 100 0.00243263
DP 104.713 0.00216152
DP 109.648 0.00192104
DP 114.815 0.00170763
DP 120.226 0.00151818
DP 125.893 0.00134995
DP 131.826 0.00120051
DP 138.038 0.00106774
DP 144.544 0.000949752
DP 151.356 0.000844883
DP 158.489 0.000751659
DP 165.959 0.000668776
DP 173.78 0.000595079
DP 181.97 0.000529542
DP 190.546 0.000471255
DP 199.526 0.000419413
DP 208.93 0.000373299
DP 218.776 0.000332276
DP 229.087 0.000295781
DP 239.883 0.000263311
DP 251.189 0.00023442
DP 263.027 0.000208712
DP 275.423 0.000185836
DP 288.403 0.000165477
DP 301.995 0.000147358
DP 316.228 0.000131232
DP 331.131 0.000116878
DP 346.737 0.000104101
DP 363.078 9.27273e-05
DP 380.189 8.26017e-05
DP 398.107 7.35869e-05
DP 416.869 6.55605e-05
DP 436.516 5.84138e-05
DP 457.088 5.20499e-05
DP 478.63 4.63828e-05
DP 501.187 4.13357e-05
DP 524.807 3.68407e-05
DP 549.541 3.2837e-05
DP 575.44 2.92708e-05
DP 602.56 2.60939e-05
DP 630.957 2.32637e-05
DP 660.693 2.07422e-05
DP 691.831 1.84955e-05
DP 724.436 1.64936e-05
DP 758.578 1.47097e-05
DP 794.328 1.31198e-05
DP 831.764 1.17029e-05
DP 870.964 1.04399e-05
DP 912.011 9.31407e-06
DP 954.993 8.31042e-06
DP 1000 7.41563e-06
DP 1047.13 6.61782e-06
DP 1096.48 5.90642e-06
DP 1148.15 5.27201e-06
DP 1202.26 4.70622e-06
DP 1258.93 4.20158e-06
DP 1318.26 3.75143e-06
DP 1380.38 3.34987e-06
DP 1445.44 2.9916e-06
DP 1513.56 2.67194e-06
DP 1584.89 2.38669e-06
DP 1659.59 2.13213e-06
DP 1737.8 1.90494e-06
DP 1819.7 1.70214e-06
DP 1905.46 1.52111e-06
DP 1995.26 1.35949e-06
DP 2089.3 1.21518e-06
DP 2187.76 1.08632e-06
DP 2290.87 9.71245e-07
DP 2398.83 8.68461e-07
DP 2511.89 7.76649e-07
DP 2630.27 6.94629e-07
DP 2754.23 6.21348e-07
DP 2884.03 5.55868e-07
DP 3019.95 4.97352e-07
DP 3162.28 4.45052e-07
DP 3311.31 3.98304e-07
DP 3467.37 3.56513e-07
DP 3630.78 3.19148e-07
DP 3801.89 2.85738e-07
DP 3981.07 2.55859e-07
DP 4168.69 2.29136e-07
DP 4365.16 2.05231e-07
DP 4570.88 1.83846e-07
DP 4786.3 1.64711e-07
DP 5011.87 1.47589e-07
DP 5248.07 1.32264e-07
DP 5495.41 1.18548e-07
DP 5754.4 1.06269e-07
DP 6025.6 9.52755e-08
DP 6309.57 8.54314e-08
DP 6606.93 7.66153e-08
DP 6918.31 6.8719e-08
DP 7244.36 6.16453e-08
DP 7585.78 5.53079e-08
DP 7943.28 4.96291e-08
DP 8317.64 4.454e-08
DP 8709.64 3.99786e-08
DP 9120.11 3.58896e-08
DP 9549.93 3.22235e-08
DP 10000 2.89363e-08

