# PrimaryElectrons spectrum 
# Format: DP <energy in keV> <shape of differential spectrum [XX/keV]>
# Although cosima doesn't use it the spectrum here is given as a flux in #/cm^2/s/keV
# Integrated over 8.649266388908105 sr
# Integral Flux: 0.0009367228737313208 #/cm^2/s

IP LOGLOG

DP 100.0 4.9660372097407545e-42
DP 120.45035402587824 1.0796645076533876e-41
DP 145.082877849594 2.3780680847857024e-41
DP 174.7528400007683 5.317313073520156e-41
DP 210.49041445120199 1.2096099402993728e-40
DP 253.53644939701115 2.8060777531547705e-40
DP 305.3855508833416 6.654471693107416e-40
DP 367.8379771828634 1.6171784285194825e-39
DP 443.0621457583882 4.0371852681894384e-39
DP 533.6699231206312 1.0376533626227415e-38
DP 642.807311728432 2.7512985147161465e-38
DP 774.263682681127 7.537520240541449e-38
DP 932.60334688322 2.1360453720669685e-37
DP 1123.3240329780276 6.26512769852775e-37
DP 1353.0477745798075 1.9018504996353305e-36
DP 1629.7508346206434 5.971486382504619e-36
DP 1963.0406500402723 1.9370495557589286e-35
DP 2364.4894126454074 6.480898692592045e-35
DP 2848.035868435802 2.231943531693027e-34
DP 3430.4692863149194 7.893729658887333e-34
DP 4132.012400115339 2.859944835928912e-33
DP 4977.023564332114 1.058780045648846e-32
DP 5994.8425031894085 3.9951252879529367e-32
DP 7220.809018385471 1.532749797903192e-31
DP 8697.490026177835 5.9651775440907344e-31
DP 10476.157527896663 2.34989692008481e-30
DP 12618.56883066021 9.351506242468516e-30
DP 15199.11082952933 3.7525536808642477e-29
DP 18307.382802953696 1.5158515888662464e-28
DP 22051.307399030455 6.15462599156352e-28
DP 26560.87782946684 2.5080843105283e-27
DP 31992.671377973846 1.0244654189177666e-26
DP 38535.28593710536 4.189039466845749e-26
DP 46415.88833612782 1.7126086028590988e-25
DP 55908.10182512223 6.991976601112065e-25
DP 67341.50657750828 2.847145481239572e-24
DP 81113.08307896872 1.1549078886563517e-23
DP 97700.99572992246 4.6607759316924785e-23
DP 117681.19524349991 1.8688300812295744e-22
DP 141747.41629268078 7.435200015691324e-22
DP 170735.26474706922 2.931061682376913e-21
DP 205651.23083486516 1.1433040721877711e-20
DP 247707.6355991714 4.406650649205061e-20
DP 298364.724028334 1.676099225734207e-19
DP 359381.36638046254 6.283752170565938e-19
DP 432876.12810830615 2.319654238770629e-18
DP 521400.8287999695 8.424881738973735e-18
DP 628029.1441834259 3.008886381486459e-17
DP 756463.3275546291 1.0470931469969152e-16
DP 911162.7561154906 3.41282690330171e-16
DP 1097498.7654930567 1.0931489613219122e-15
DP 1321941.1484660313 3.3221677824890775e-15
DP 1592282.793341094 9.591394018826334e-15
DP 1917910.2616724886 2.54327453235266e-14
DP 2310129.7000831626 6.537407656152625e-14
DP 2782559.402207126 1.5958357106216788e-13
DP 3351602.6509388476 3.6869942271493164e-13
DP 4037017.258596558 8.033607173442934e-13
DP 4862601.580065354 1.6511664753944915e-12
DP 5857020.818056673 3.1762784395083596e-12
DP 7054802.310718645 5.5614205745370526e-12
DP 8497534.359086456 8.262185945089585e-12
DP 10235310.218990268 9.416853761145198e-12
DP 12328467.394420683 7.835105256182124e-12
DP 14849682.622544665 5.139343924440672e-12
DP 17886495.29057435 3.0200920191501794e-12
DP 21544346.900318865 1.7091609099942592e-12
DP 25950242.113997374 9.476902153817495e-13
DP 31257158.496882416 5.226713776678191e-13
DP 37649358.067924716 2.8908198282332686e-13
DP 45348785.081285916 1.5933215359673904e-13
DP 54622772.17684348 9.499173755824661e-14
DP 65793322.465756826 5.658420929777403e-14
DP 79248289.83539185 3.368256741687442e-14
DP 95454845.66618347 2.0038692902591273e-14
DP 114975699.53977403 1.1915992779069203e-14
DP 138488637.13938746 7.0830816424347865e-15
DP 166810053.72000557 4.208951898569688e-15
DP 200923300.2565054 2.5003974801015148e-15
DP 242012826.47943833 1.4850709529557418e-15
DP 291505306.28251815 8.81870448894266e-16
DP 351119173.42151415 5.235949263666102e-16
DP 422924287.4389499 3.1083538141134176e-16
DP 509413801.48163855 1.8450972328350926e-16
DP 613590727.3413188 1.0951401095253541e-16
DP 739072203.3525776 6.499623995827235e-17
DP 890215085.4450393 3.8572723555959544e-17
DP 1072267222.0103253 2.2890242209274928e-17
DP 1291549665.0148828 1.3583203650599874e-17
DP 1555676143.9304786 8.060071112601318e-18
DP 1873817422.8603868 4.782587723415019e-18
DP 2257019719.633917 2.837765873875444e-18
DP 2718588242.732951 1.6837650803131805e-18
DP 3274549162.877732 9.990316056390315e-19
DP 3944206059.437664 5.927491956501756e-19
DP 4750810162.102813 3.516881622699035e-19
DP 5722367659.35022 2.0866057615982011e-19
DP 6892612104.3497095 1.2379971054200198e-19
DP 8302175681.319769 7.345071246486023e-20
DP 10000000000.0 4.357827502962119e-20
EN
